t,x,y,vx,vy,V
111.637,12.1059,7.29472,3.76759,-0.614538,3.81738
111.637,16.9035,11.8502,1.6307,-2.23086,2.76332
111.637,10.7985,11.1172,6.89564,5.71507,8.95611
111.637,2.10774,12.0339,11.7243,3.12484,12.1336
111.637,10.4956,18.3863,-0.205599,-11.4474,11.4493
111.637,5.1228,1.9192,-6.54899,11.7504,13.4521
111.637,9.47205,3.36127,-2.52655,-9.31004,9.64678
111.637,7.18558,2.93027,0.145134,-1.44494,1.45221
111.637,12.5011,4.4063,-0.826188,-2.67141,2.79625
111.637,10.7618,15.2124,5.63656,-9.21811,10.8048
111.637,17.6863,4.76273,8.96232,-1.09619,9.02911
111.637,5.87434,13.2315,-14.7191,4.24543,15.3191
111.637,7.40463,9.7443,-15.3814,0.337659,15.3852
111.637,12.2084,1.22348,4.44855,-0.754321,4.51205
111.637,7.23693,16.5592,-8.70699,2.37274,9.02449
111.637,6.71019,7.18297,-4.43016,1.45689,4.66356
111.637,13.8946,8.97467,0.925063,-6.45925,6.52515
111.637,17.8236,18.1609,0.121673,2.56658,2.56946
111.637,9.89915,6.21268,11.3621,-16.1925,19.7812
111.637,1.60799,6.77565,7.84688,-11.7569,14.135
111.637,4.78671,9.81279,-7.60368,1.19098,7.69638
111.637,4.69506,18.277,0.513891,-4.94555,4.97218
111.637,13.4986,11.5983,1.43849,-0.0169235,1.43859
111.637,18.0465,15.0847,6.21239,-13.1238,14.5199
111.637,1.53912,17.2777,-6.37008,8.02631,10.2469
111.937,11.8489,7.33663,3.76759,-0.614538,3.81738
111.937,16.7923,12.0023,1.6307,-2.23086,2.76332
111.937,10.3368,10.732,0.34259,2.22724,2.25343
111.937,1.30811,11.8207,11.7243,3.12484,12.1336
111.937,10.5096,18.7911,-0.205657,11.4474,11.4493
111.937,5.56946,1.11779,-6.54899,11.7504,13.4521
111.937,9.64437,3.99624,-2.52655,-9.31004,9.64678
111.937,7.17568,3.02882,0.145134,-1.44494,1.45221
111.937,12.5575,4.5885,-0.826188,-2.67141,2.79625
111.937,10.3773,15.8411,5.63656,-9.21811,10.8048
111.937,17.0751,4.83749,8.96232,-1.09619,9.02911
111.937,6.87822,12.942,-14.7191,4.24543,15.3191
111.937,8.44512,9.71673,-8.8284,3.8255,9.6216
111.937,11.905,1.27493,4.44855,-0.754321,4.51205
111.937,7.83078,16.3973,-8.70699,2.37274,9.02449
111.937,6.98961,7.08177,5.24688,2.32116,5.73738
111.937,13.8315,9.41521,0.925063,-6.45925,6.52515
111.937,17.8232,18.1073,-0.903047,-12.6444,12.6766
111.937,9.14695,7.3189,1.68505,-17.0568,17.1398
111.937,1.07626,7.5775,5.4473,-11.7569,12.9575
111.937,5.3053,9.73156,-7.60368,1.19098,7.69638
111.937,4.66001,18.6143,0.513891,-4.94555,4.97218
111.937,13.4005,11.5995,1.43849,-0.0169235,1.43859
111.937,17.6149,15.8583,7.23711,2.08723,7.53209
111.937,1.97358,16.7303,-6.37008,8.02631,10.2469
112.237,11.912,7.36432,-11.6155,0.0620133,11.6157
112.237,16.6811,12.1545,1.6307,-2.23086,2.76332
112.237,11.169,11.0454,-12.6001,-4.81285,13.488
112.237,1.5298,11.6076,-11.7243,3.12463,12.1336
112.237,10.5707,18.5349,-1.96876,-8.35118,8.58011
112.237,5.80896,1.45915,1.03492,-2.14759,2.38394
112.237,9.81669,4.63121,-2.52655,-9.31004,9.64678
112.237,7.37291,3.38971,-7.43826,-11.048,13.3186
112.237,12.6138,4.7707,-0.826188,-2.67141,2.79625
112.237,10.5414,15.8846,-7.96124,12.1381,14.516
112.237,16.4638,4.91225,8.96232,-1.09619,9.02911
112.237,7.88211,12.6524,-14.7191,4.24543,15.3191
112.237,7.88741,10.1728,-4.69731,-14.6293,15.3649
112.237,11.6016,1.32637,4.44855,-0.754321,4.51205
112.237,7.82907,16.2962,6.65392,0.81517,6.70367
112.237,6.34891,6.88912,9.47635,2.8351,9.89136
112.237,13.8436,9.48579,-0.313286,-0.373373,0.487397
112.237,17.8848,18.9527,-0.903388,-3.97504,4.0764
112.237,9.45424,7.37638,3.97052,3.9996,5.63576
112.237,1.55118,8.37935,-7.84716,-11.7567,14.135
112.237,5.66874,9.62241,10.0761,4.43896,11.0106
112.237,4.62496,18.9151,0.514104,2.99403,3.03785
112.237,13.2272,11.9706,2.67684,-6.1028,6.66405
112.237,17.1213,15.716,7.23711,2.08723,7.53209
112.237,2.40804,16.1829,-6.37008,8.02631,10.2469
112.538,12.7042,7.36009,-11.6155,0.0620133,11.6157
112.538,16.5699,12.3066,1.6307,-2.23086,2.76332
112.538,11.318,11.0296,-0.73528,0.937503,1.19145
112.538,2.32943,11.3945,-11.7243,3.12463,12.1336
112.538,10.7049,18.8135,-1.96882,8.35117,8.58011
112.538,5.73837,1.60563,1.03492,-2.14759,2.38394
112.538,10.0407,5.11614,-5.94726,0.563582,5.97391
112.538,7.88022,4.14321,-7.43826,-11.048,13.3186
112.538,12.6702,4.95289,-0.826188,-2.67141,2.79625
112.538,11.0844,15.0567,-7.96124,12.1381,14.516
112.538,15.8526,4.98701,8.96232,-1.09619,9.02911
112.538,8.9629,13.2364,-16.2992,-13.6021,21.2293
112.538,8.13086,10.2971,-3.11718,3.21826,4.4804
112.538,11.2982,1.37782,4.44855,-0.754321,4.51205
112.538,7.37526,16.2406,6.65392,0.81517,6.70367
112.538,5.70259,6.69576,9.47635,2.8351,9.89136
112.538,13.865,9.51126,-0.313286,-0.373373,0.487397
112.538,17.9465,18.1414,-0.904044,12.6444,12.6766
112.538,9.13175,7.25364,7.39123,-5.87403,9.4411
112.538,2.08638,9.18119,-7.84716,-11.7567,14.135
112.538,4.98152,9.31966,10.0761,4.43896,11.0106
112.538,4.5899,18.5812,0.514157,4.94553,4.97218
112.538,13.7549,12.7308,-9.188,-11.8531,14.9972
112.538,16.6277,15.5736,7.23711,2.08723,7.53209
112.538,2.8425,15.6355,-6.37008,8.02631,10.2469
112.838,13.4964,7.35567,-11.5871,0.215739,11.5891
112.838,16.4587,12.4588,1.6307,-2.23086,2.76332
112.838,11.3682,10.9657,-0.73528,0.937503,1.19145
112.838,3.23935,12.0629,-13.5004,-11.0483,17.4449
112.838,10.8392,18.2439,-1.96882,8.35117,8.58011
112.838,5.66779,1.7521,1.03492,-2.14759,2.38394
112.838,10.5626,5.11958,-1.5023,-0.613517,1.62275
112.838,8.23632,4.85475,-3.07138,-9.84096,10.3091
112.838,12.7614,5.13517,-9.63803,-2.70134,10.0094
112.838,12.2611,14.5746,-25.2021,2.75298,25.352
112.838,15.2413,5.06178,8.96232,-1.09619,9.02911
112.838,9.44084,13.8183,0.94167,-4.21706,4.32092
112.838,8.34346,10.0776,-3.11718,3.21826,4.4804
112.838,10.9948,1.42927,4.44855,-0.754321,4.51205
112.838,6.92144,16.185,6.65392,0.81517,6.70367
112.838,5.05628,6.5024,9.47635,2.8351,9.89136
112.838,13.8864,9.53691,-0.34173,-0.5271,0.628183
112.838,18.0081,17.279,-0.904044,12.6444,12.6766
112.838,8.62764,7.65426,7.39123,-5.87403,9.4411
112.838,2.16329,9.10807,10.0315,2.10815,10.2507
112.838,4.64231,9.01034,-6.02651,4.74702,7.67157
112.838,4.55483,18.2439,0.514157,4.94553,4.97218
112.838,14.3816,13.5392,-9.188,-11.8531,14.9972
112.838,16.1341,15.4312,7.23711,2.08723,7.53209
112.838,3.27695,15.0881,-6.37008,8.02631,10.2469
113.138,14.2751,7.26685,-11.4067,1.38176,11.4901
113.138,17.2766,11.9725,-17.4737,10.9048,20.5972
113.138,11.4183,10.9017,-0.73528,0.937503,1.19145
113.138,4.21088,12.4664,-16.0789,6.60847,17.384
113.138,10.9735,17.6743,-1.96882,8.35117,8.58011
113.138,5.59721,1.89857,1.03492,-2.14759,2.38394
113.138,10.5727,5.12823,-1.94259,0.887871,2.13588
113.138,8.23478,5.53641,7.45069,-5.69779,9.37963
113.138,12.7785,5.38062,-0.840975,-4.19934,4.28272
113.138,12.6815,14.9795,0.33569,-9.01206,9.01831
113.138,15.5741,5.09038,-10.1816,-0.158045,10.1828
113.138,9.37662,14.1059,0.94167,-4.21706,4.32092
113.138,8.55807,10.2178,-3.17367,-5.80791,6.61846
113.138,10.6914,1.48071,4.44855,-0.754321,4.51205
113.138,6.46763,16.1294,6.65392,0.81517,6.70367
113.138,4.40997,6.30904,9.47635,2.8351,9.89136
113.138,13.9212,9.64697,-0.522088,-1.69312,1.77179
113.138,18.5319,16.654,-18.9859,3.3971,19.2874
113.138,8.12114,7.7029,7.71282,-1.93256,7.95125
113.138,1.47911,8.96429,10.0315,2.10815,10.2507
113.138,5.05333,8.68658,-6.02651,4.74702,7.67157
113.138,4.51976,17.9066,0.514157,4.94553,4.97218
113.138,14.6449,13.4493,-0.223739,6.63383,6.6376
113.138,15.911,15.9957,9.92123,-8.52307,13.0795
113.138,3.66065,14.8907,-3.79156,-9.63047,10.35
113.438,15.0531,7.17261,-11.4067,1.38176,11.4901
113.438,18.4683,11.2288,-17.4737,10.9048,20.5972
113.438,11.4685,10.8378,-0.73528,0.937503,1.19145
113.438,5.3075,12.0157,-16.0789,6.60847,17.384
113.438,11.1047,17.1079,0.545225,5.87206,5.89732
113.438,5.52662,2.04504,1.03492,-2.14759,2.38394
113.438,10.6771,5.06401,-1.48341,0.947905,1.7604
113.438,7.75744,5.34262,6.98362,3.12771,7.65202
113.438,12.864,5.67069,-1.30016,-4.25937,4.45339
113.438,12.6618,15.591,-2.17835,-6.53295,6.88656
113.438,16.2685,5.10115,-10.1816,-0.158045,10.1828
113.438,9.31239,14.3935,0.94167,-4.21706,4.32092
113.438,8.77452,10.6139,-3.17367,-5.80791,6.61846
113.438,10.388,1.53216,4.44855,-0.754321,4.51205
113.438,6.04027,16.0508,0.77129,4.72608,4.7886
113.438,3.76365,6.11568,9.47635,2.8351,9.89136
113.438,13.9568,9.76244,-0.522088,-1.69312,1.77179
113.438,18.2217,16.4223,18.9861,3.39586,19.2874
113.438,7.60639,8.41683,-4.50415,-10.7731,11.6767
113.438,1.26493,8.82051,-10.0315,2.10827,10.2507
113.438,5.42225,8.36308,6.65753,4.76202,8.18532
113.438,4.46944,17.6259,2.02796,-9.92975,10.1347
113.438,14.6602,12.9969,-0.223739,6.63383,6.6376
113.438,15.2343,16.577,9.92123,-8.52307,13.0795
113.438,3.90804,15.514,0.577269,1.3339,1.45346
113.738,15.8311,7.07837,-11.4067,1.38176,11.4901
113.738,18.3708,10.4851,17.4738,10.9046,20.5972
113.738,11.5186,10.7739,-0.73528,0.937503,1.19145
113.738,6.40413,11.565,-16.0789,6.60847,17.384
113.738,10.5844,17.1662,7.90576,-1.11737,7.98433
113.738,5.45604,2.19151,1.03492,-2.14759,2.38394
113.738,10.7782,4.99936,-1.48341,0.947905,1.7604
113.738,7.28114,5.1293,6.98362,3.12771,7.65202
113.738,12.9527,5.96119,-1.30016,-4.25937,4.45339
113.738,13.1571,15.4625,-2.67115,6.29333,6.83674
113.738,16.9629,5.11193,-10.1816,-0.158045,10.1828
113.738,9.24817,14.6812,0.94167,-4.21706,4.32092
113.738,9.03067,11.0851,-5.85292,-10.8745,12.3495
113.738,10.0846,1.58361,4.44855,-0.754321,4.51205
113.738,6.1576,15.7708,-1.8098,4.08317,4.46628
113.738,3.11734,5.92231,9.47635,2.8351,9.89136
113.738,13.9924,9.87792,-0.522088,-1.69312,1.77179
113.738,16.9268,16.1907,18.9861,3.39586,19.2874
113.738,7.97214,9.07947,-3.28245,-5.75039,6.62128
113.738,1.9491,8.67672,-10.0315,2.10827,10.2507
113.738,4.86994,8.03534,8.11507,4.80591,9.43139
113.738,4.35714,18.4016,1.64182,-11.3911,11.5088
113.738,14.6754,12.5444,-0.223739,6.63383,6.6376
113.738,14.694,17.2735,3.05349,-14.3599,14.681
113.738,3.67272,15.2823,3.54449,3.43812,4.93803
114.038,16.5747,7.04443,-10.4441,-0.307612,10.4486
114.038,17.179,9.74133,17.4738,10.9046,20.5972
114.038,11.5688,10.7099,-0.73528,0.937503,1.19145
114.038,7.22605,11.3873,-3.24206,-6.47863,7.24455
114.038,10.0452,17.2424,7.90576,-1.11737,7.98433
114.038,5.38545,2.33798,1.03492,-2.14759,2.38394
114.038,10.8794,4.93471,-1.48341,0.947905,1.7604
114.038,6.80484,4.91599,6.98362,3.12771,7.65202
114.038,13.0413,6.25169,-1.30016,-4.25937,4.45339
114.038,13.3392,15.0332,-2.67115,6.29333,6.83674
114.038,17.6917,5.06242,-11.1443,1.53133,11.249
114.038,9.18394,14.9688,0.94167,-4.21706,4.32092
114.038,9.5552,11.8451,-11.5545,-11.7132,16.4532
114.038,9.78119,1.63505,4.44855,-0.754321,4.51205
114.038,6.28103,15.4923,-1.8098,4.08317,4.46628
114.038,2.47103,5.72895,9.47635,2.8351,9.89136
114.038,14.0279,9.99297,-0.349134,-1.1439,1.19599
114.038,15.6319,15.9591,18.9861,3.39586,19.2874
114.038,8.34536,9.18032,-10.4177,8.17543,13.2426
114.038,2.38672,8.62948,4.76975,-3.7077,6.04132
114.038,4.56303,7.61102,-6.6862,10.6219,12.5511
114.038,4.24515,18.7792,1.64247,11.391,11.5088
114.038,14.6908,12.0924,-0.396693,6.0846,6.09752
114.038,14.4857,18.2529,3.05349,-14.3599,14.681
114.038,3.43098,15.0478,3.54449,3.43812,4.93803
114.338,17.287,7.06541,-10.4441,-0.307612,10.4486
114.338,15.9903,8.99674,14.8037,11.6847,18.8595
114.338,11.6189,10.646,-0.73528,0.937503,1.19145
114.338,7.44717,11.8292,-3.24206,-6.47863,7.24455
114.338,9.52876,17.4099,6.77954,-5.66333,8.83377
114.338,5.31487,2.48445,1.03492,-2.14759,2.38394
114.338,10.9806,4.87006,-1.48341,0.947905,1.7604
114.338,6.32854,4.70267,6.98362,3.12771,7.65202
114.338,13.13,6.54219,-1.30016,-4.25937,4.45339
114.338,12.7382,14.1973,13.1911,14.541,19.6328
114.338,18.4518,4.95798,-11.1443,1.53133,11.249
114.338,9.097,15.1651,2.06789,0.328906,2.09388
114.338,10.3433,12.6439,-11.5545,-11.7132,16.4532
114.338,9.47778,1.6865,4.44855,-0.754321,4.51205
114.338,6.40447,15.2138,-1.8098,4.08317,4.46628
114.338,1.82472,5.53559,9.47635,2.8351,9.89136
114.338,13.9031,9.61714,4.59249,5.16707,6.913
114.338,15.1202,16.1343,3.12389,-4.85184,5.77053
114.338,9.05588,8.62274,-10.4177,8.17543,13.2426
114.338,2.06141,8.88235,4.76975,-3.7077,6.04132
114.338,5.01905,6.88657,-6.6862,10.6219,12.5511
114.338,4.13313,18.0023,1.64247,11.391,11.5088
114.338,14.8635,12.1321,-2.66821,-1.00648,2.85173
114.338,14.2775,18.7619,3.05287,14.3601,14.681
114.338,3.18923,14.8133,3.54449,3.43812,4.93803
114.638,17.9993,7.08639,-10.4441,-0.307612,10.4486
114.638,15.6451,7.99387,4.64546,14.835,15.5453
114.638,11.2318,10.8328,10.4458,-5.48161,11.7967
114.638,7.66428,12.2702,0.983345,-5.54142,5.628
114.638,9.06638,17.7962,6.77954,-5.66333,8.83377
114.638,5.0499,2.16898,7.05083,12.1321,14.0322
114.638,11.0818,4.80541,-1.48341,0.947905,1.7604
114.638,6.25249,4.50023,-4.5308,0.91516,4.6223
114.638,13.2187,6.8327,-1.30016,-4.25937,4.45339
114.638,13.2049,13.9176,-17.0315,-1.1923,17.0732
114.638,18.7427,4.85352,11.1442,1.5319,11.249
114.638,8.95596,15.1426,2.06789,0.328906,2.09388
114.638,9.76889,12.7316,14.4426,3.08292,14.768
114.638,9.17438,1.73795,4.44855,-0.754321,4.51205
114.638,6.5279,14.9353,-1.8098,4.08317,4.46628
114.638,1.1784,5.34223,9.47635,2.8351,9.89136
114.638,13.3627,9.2199,3.56959,8.43592,9.16006
114.638,15.1378,15.9285,-3.86201,11.3849,12.0221
114.638,9.76639,8.06515,-10.4177,8.17543,13.2426
114.638,1.7361,9.13523,4.76975,-3.7077,6.04132
114.638,5.26919,6.61319,-1.1877,-1.44522,1.87064
114.638,4.02111,17.2254,1.64247,11.391,11.5088
114.638,15.0455,12.2008,-2.66821,-1.00648,2.85173
114.638,13.8386,18.3192,10.0388,-1.8767,10.2127
114.638,2.94749,14.5788,3.54449,3.43812,4.93803
114.938,18.7116,7.10737,-10.4441,-0.307612,10.4486
114.938,15.4075,7.00339,-2.18472,13.006,13.1882
114.938,10.8312,10.7389,3.77114,4.54051,5.90235
114.938,6.35926,12.3853,19.8569,-1.53648,19.9163
114.938,8.60399,18.1825,6.77954,-5.66333,8.83377
114.938,4.56902,1.34154,7.05083,12.1321,14.0322
114.938,11.1829,4.74076,-1.48341,0.947905,1.7604
114.938,6.5615,4.43781,-4.5308,0.91516,4.6223
114.938,13.2128,6.47104,5.83971,10.3752,11.9057
114.938,13.7615,13.8184,2.24998,4.42764,4.96653
114.938,17.9826,4.74904,11.1442,1.5319,11.249
114.938,8.7809,15.2009,4.92196,-9.41776,10.6264
114.938,9.7464,13.1718,-2.04467,-1.54688,2.56389
114.938,8.87098,1.78939,4.44855,-0.754321,4.51205
114.938,6.64893,14.6563,-0.375442,4.43257,4.44845
114.938,1.53489,5.14885,-9.47622,2.83554,9.89136
114.938,13.1346,9.2754,3.2599,-4.36966,5.45168
114.938,15.8098,15.584,-16.8314,-2.32327,16.991
114.938,10.4769,7.50756,-10.4177,8.17543,13.2426
114.938,1.41079,9.3881,4.76975,-3.7077,6.04132
114.938,5.3502,6.71176,-1.1877,-1.44522,1.87064
114.938,3.90909,16.4485,1.64247,11.391,11.5088
114.938,15.4238,12.0178,-8.9803,7.08176,11.4367
114.938,13.154,18.4472,10.0388,-1.8767,10.2127
114.938,2.70574,14.3443,3.54449,3.43812,4.93803
115.238,18.5215,7.12833,10.4441,-0.307311,10.4486
115.238,15.5565,6.11635,-2.18472,13.006,13.1882
115.238,10.574,10.4292,3.77114,4.54051,5.90235
115.238,5.00496,12.4901,19.8569,-1.53648,19.9163
115.238,8.14161,18.5687,6.77954,-5.66333,8.83377
115.238,4.0881,1.51892,7.05151,-12.1317,14.0322
115.238,11.0644,4.50681,7.67108,7.99675,11.0812
115.238,6.87052,4.37539,-4.5308,0.91516,4.6223
115.238,13.0863,5.90382,-10.8045,7.4776,13.1397
115.238,13.6081,13.5164,2.24998,4.42764,4.96653
115.238,17.2226,4.64456,11.1442,1.5319,11.249
115.238,8.63754,15.8961,1.98295,-10.2268,10.4173
115.238,9.88585,13.2773,-2.04467,-1.54688,2.56389
115.238,8.56757,1.84084,4.44855,-0.754321,4.51205
115.238,6.48221,14.3011,2.56357,5.24165,5.83497
115.238,2.18119,4.95545,-9.47622,2.83554,9.89136
115.238,12.9123,9.57342,3.2599,-4.36966,5.45168
115.238,16.9577,15.7425,-16.8314,-2.32327,16.991
115.238,11.1353,6.97888,-2.928,4.02418,4.97666
115.238,1.08777,9.64098,3.32121,-3.7077,4.97769
115.238,5.4312,6.81033,-1.1877,-1.44522,1.87064
115.238,3.87813,15.7835,-1.4819,7.08646,7.23975
115.238,16.0363,11.5348,-8.9803,7.08176,11.4367
115.238,12.4693,18.5752,10.0388,-1.8767,10.2127
115.238,2.38294,13.998,6.66886,7.74263,10.2187
115.539,17.8092,7.14929,10.4389,-0.310155,10.4435
115.539,15.8623,6.08761,-9.64549,-1.34093,9.73825
115.539,10.3168,10.1196,3.77114,4.54051,5.90235
115.539,3.82857,12.5013,5.70035,5.89855,8.20286
115.539,7.67923,18.9201,6.77964,2.81772,7.34187
115.539,3.60717,2.34633,7.05151,-12.1317,14.0322
115.539,10.5412,3.96141,7.67108,7.99675,11.0812
115.539,7.17953,4.31298,-4.5308,0.91516,4.6223
115.539,12.9265,5.19967,4.82638,14.0504,14.8562
115.539,13.4546,13.2145,2.24998,4.42764,4.96653
115.539,17.2881,3.80992,-2.02882,13.1823,13.3375
115.539,8.5023,16.5936,1.98295,-10.2268,10.4173
115.539,10.0253,13.3828,-2.04467,-1.54688,2.56389
115.539,8.26417,1.89229,4.44855,-0.754321,4.51205
115.539,6.30736,13.9436,2.56357,5.24165,5.83497
115.539,2.82749,4.76206,-9.47622,2.83554,9.89136
115.539,12.69,9.87145,3.2599,-4.36966,5.45168
115.539,18.1057,15.9009,-16.8314,-2.32327,16.991
115.539,11.2493,6.77044,2.08015,0.150818,2.08561
115.539,1.37248,9.89385,-4.76977,-3.70768,6.04132
115.539,5.5122,6.9089,-1.1877,-1.44522,1.87064
115.539,3.9792,15.3002,-1.4819,7.08646,7.23975
115.539,16.6488,11.0518,-8.9803,7.08176,11.4367
115.539,11.7846,18.7032,10.0388,-1.8767,10.2127
115.539,1.75019,13.5634,20.8254,0.307607,20.8277
115.839,18.0788,7.73245,-5.13123,-9.23155,10.5618
115.839,15.5387,5.61706,5.92462,7.58046,9.62105
115.839,10.0596,9.80988,3.77114,4.54051,5.90235
115.839,3.43979,12.099,5.70035,5.89855,8.20286
115.839,6.98723,18.8646,12.1215,5.27601,13.2199
115.839,3.28709,2.36582,3.56679,5.42445,6.49205
115.839,10.018,3.41601,7.67108,7.99675,11.0812
115.839,7.48854,4.25056,-4.5308,0.91516,4.6223
115.839,12.5973,4.2414,4.82638,14.0504,14.8562
115.839,13.3012,12.9125,2.24998,4.42764,4.96653
115.839,17.4265,2.91085,-2.02882,13.1823,13.3375
115.839,8.59666,16.8202,-3.35873,0.712683,3.43351
115.839,10.1648,13.4883,-2.04467,-1.54688,2.56389
115.839,7.96076,1.94373,4.44855,-0.754321,4.51205
115.839,6.13252,13.5861,2.56357,5.24165,5.83497
115.839,3.31295,5.3766,-5.9915,-14.7206,15.8932
115.839,12.4676,10.1695,3.2599,-4.36966,5.45168
115.839,18.77,16.0594,16.8313,-2.32428,16.991
115.839,11.1074,6.76015,2.08015,0.150818,2.08561
115.839,1.69779,10.1467,-4.76977,-3.70768,6.04132
115.839,5.59321,7.00747,-1.1877,-1.44522,1.87064
115.839,4.08027,14.8169,-1.4819,7.08646,7.23975
115.839,17.2613,10.5688,-8.9803,7.08176,11.4367
115.839,11.0999,18.8312,10.0388,-1.8767,10.2127
115.839,1.60108,13.5425,-20.8254,0.306867,20.8277
116.139,18.5228,8.0574,-10.065,6.74684,12.1171
116.139,15.1346,5.10005,5.92462,7.58046,9.62105
116.139,9.80238,9.50021,3.77114,4.54051,5.90235
116.139,3.98326,11.4182,-14.7169,7.63126,16.5778
116.139,6.16051,18.5048,12.1215,5.27601,13.2199
116.139,3.04382,1.99586,3.56679,5.42445,6.49205
116.139,9.62136,2.94031,1.14147,4.81623,4.94965
116.139,7.7971,4.18845,-4.17648,0.674683,4.23062
116.139,12.2682,3.28312,4.82638,14.0504,14.8562
116.139,13.1477,12.6105,2.24998,4.42764,4.96653
116.139,17.5649,2.01178,-2.02882,13.1823,13.3375
116.139,8.82573,16.7715,-3.35873,0.712683,3.43351
116.139,10.3042,13.5938,-2.04467,-1.54688,2.56389
116.139,7.53124,1.92517,10.6238,2.66668,10.9534
116.139,6.21239,13.0619,-8.05776,12.2102,14.6293
116.139,3.64637,6.34865,2.83574,-11.0057,11.3652
116.139,12.2453,10.4675,3.2599,-4.36966,5.45168
116.139,17.622,16.2179,16.8313,-2.32428,16.991
116.139,10.9655,6.74986,2.08015,0.150818,2.08561
116.139,1.67561,10.0942,5.1855,5.02558,7.2212
116.139,5.74943,7.13796,-10.0149,-5.16008,11.2661
116.139,4.33321,14.6504,-4.60458,-4.94427,6.75633
116.139,17.7797,10.3905,-4.04654,-8.89662,9.77366
116.139,10.4153,18.8611,10.0388,1.87676,10.2127
116.139,2.03009,13.9553,3.38052,-5.0969,6.11607
116.439,18.7314,7.59724,10.0648,6.74706,12.1171
116.439,14.7305,4.58305,5.92462,7.58046,9.62105
116.439,9.54518,9.19053,3.77114,4.54051,5.90235
116.439,4.98699,10.8977,-14.7122,7.63475,16.5752
116.439,5.33379,18.145,12.1215,5.27601,13.2199
116.439,2.80056,1.62589,3.56679,5.42445,6.49205
116.439,9.67022,2.52292,-0.836135,6.2046,6.26068
116.439,7.95523,4.23134,-2.19887,-0.713687,2.31179
116.439,11.939,2.32485,4.82638,14.0504,14.8562
116.439,13.1486,12.638,-0.949076,-2.39657,2.57765
116.439,17.7032,1.11272,-2.02882,13.1823,13.3375
116.439,9.03071,16.6638,-1.07737,6.36411,6.45466
116.439,10.4437,13.6993,-2.04467,-1.54688,2.56389
116.439,6.80667,1.7433,10.6238,2.66668,10.9534
116.439,6.76196,12.2292,-8.0624,12.2067,14.6289
116.439,3.45297,7.09927,2.83574,-11.0057,11.3652
116.439,11.8686,10.436,6.45896,2.45455,6.90963
116.439,16.4741,16.3764,16.8313,-2.32428,16.991
116.439,10.8237,6.73958,2.08015,0.150818,2.08561
116.439,1.32194,9.75141,5.1855,5.02558,7.2212
116.439,6.43247,7.4899,-10.0149,-5.16008,11.2661
116.439,4.64726,14.9876,-4.60458,-4.94427,6.75633
116.439,18.0557,10.9973,-4.04654,-8.89662,9.77366
116.439,9.75469,18.7922,7.75739,-3.77466,8.62701
116.439,1.79953,14.3029,3.38052,-5.0969,6.11607
116.739,18.0449,7.13708,10.0648,6.74706,12.1171
116.739,14.3265,4.06604,5.92462,7.58046,9.62105
116.739,9.28798,8.88086,3.77114,4.54051,5.90235
116.739,5.58914,10.0754,-8.26227,12.4823,14.9691
116.739,4.50707,17.7851,12.1215,5.27601,13.2199
116.739,2.55729,1.25593,3.56679,5.42445,6.49205
116.739,9.51371,2.13358,3.4699,5.51987,6.51991
116.739,8.1052,4.28002,-2.19887,-0.713687,2.31179
116.739,11.8234,1.33275,0.520346,14.7351,14.7443
116.739,13.2133,12.8015,-0.949076,-2.39657,2.57765
116.739,17.8417,1.80626,-2.02984,-13.1821,13.3375
116.739,9.10419,16.2298,-1.07737,6.36411,6.45466
116.739,10.5831,13.8048,-2.04467,-1.54688,2.56389
116.739,6.08209,1.56142,10.6238,2.66668,10.9534
116.739,7.7131,11.6982,-14.5124,7.35915,16.2716
116.739,3.25956,7.84989,2.83574,-11.0057,11.3652
116.739,11.4281,10.2686,6.45896,2.45455,6.90963
116.739,15.3261,16.535,16.8313,-2.32428,16.991
116.739,10.6818,6.72929,2.08015,0.150818,2.08561
116.739,1.15818,9.40866,-5.18547,5.0256,7.2212
116.739,7.11552,7.84183,-10.0149,-5.16008,11.2661
116.739,4.9613,15.3248,-4.60458,-4.94427,6.75633
116.739,18.3317,11.6041,-4.04654,-8.89662,9.77366
116.739,9.22562,18.8024,7.75741,3.77462,8.62701
116.739,1.56897,14.6505,3.38052,-5.0969,6.11607
117.039,17.3585,6.67691,10.0648,6.74706,12.1171
117.039,13.9224,3.54903,5.92462,7.58046,9.62105
117.039,9.43477,8.63119,2.12003,7.95374,8.23143
117.039,5.85204,9.62737,1.68545,-0.871265,1.89732
117.039,3.68035,17.4253,12.1215,5.27601,13.2199
117.039,2.31402,1.23668,3.5672,-5.42418,6.49205
